site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Coral Damage Anchor,Impact,0,0,0,0,"","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Coral Damage Dynamite,Impact,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Coral Damage Other,Impact,1,0,1,0,"","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Trash Fish Nets,Impact,0,0,0,0,"","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Trash General,Impact,0,0,0,0,"","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Bleaching (% Of Population),Impact,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Bleaching (% Of Colony),Impact,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Black Band,Impact,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,White Band,Impact,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Sharks,Rare Animal,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Turtles,Rare Animal,"","","","","","",false,""
0b00d09e-726e-46f4-8b34-c83cbdb594de,40c93c5b-ffd5-4e96-80cd-697165926806,159.26.16.8W.22.13.30.0N,"Anini, Kauai","22.225, -159.438",159,26,16.8,W,22,13,30.0,N,United States of America,"Hawaii, Kauai","",Indo-Pacific,2000,06-May-00,2.0,Mantas,Rare Animal,"","","","","","",false,""
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Butterflyfish,Fish,1,5,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Haemulidae,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Snapper,Fish,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Barramundi Cod,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Humphead Wrasse,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Bumphead Parrot,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Parrotfish,Fish,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Moray Eel,Fish,2,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Grouper 30-40 cm,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Grouper 40-50 cm,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Grouper 50-60 cm,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Grouper > 60 cm,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Grouper Total,Fish,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Banded Coral Shrimp,Invertebrate,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Diadema,Invertebrate,5,28,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Pencil Urchin,Invertebrate,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Tripneustes,Invertebrate,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Edible Sea Cucumber,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,COTS,Invertebrate,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Triton,Invertebrate,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Lobster,Invertebrate,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam < 10 cm,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam 10-20 cm,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam 20-30 cm,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam 30-40 cm,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam 40-50 cm,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam > 50 cm,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Giant Clam Total,Invertebrate,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Coral Damage Anchor,Impact,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Coral Damage Dynamite,Impact,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Coral Damage Other,Impact,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Trash Fish Nets,Impact,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Trash General,Impact,0,0,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Bleaching (% Of Population),Impact,5,10,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Bleaching (% Of Colony),Impact,5,10,"","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Black Band,Impact,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,White Band,Impact,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Sharks,Rare Animal,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Turtles,Rare Animal,"","","","","","",true,only did half of transect
78a1dbb8-ec7d-4c18-872c-e5180835cd9c,41ecf368-d273-4b36-a605-82afa26a02a4,159.28.25.6W.21.52.52.0N,"Prince Kuhio Beach, Ho'ai Bay","21.881111, -159.473778",159,28,25.6,W,21,52,52.0,N,United States of America,"Hawaii, Kauai",Poipu/Koloa,Indo-Pacific,2009,21-February-09,2.0,Mantas,Rare Animal,"","","","","","",true,only did half of transect
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Butterflyfish,Fish,10,10,12,16,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Haemulidae,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Snapper,Fish,0,0,0,0,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Barramundi Cod,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Humphead Wrasse,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Bumphead Parrot,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Parrotfish,Fish,3,9,2,1,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Moray Eel,Fish,0,0,0,0,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Grouper 30-40 cm,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Grouper 40-50 cm,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Grouper 50-60 cm,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Grouper > 60 cm,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Grouper Total,Fish,"","","","","","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Banded Coral Shrimp,Invertebrate,0,0,0,0,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Diadema,Invertebrate,16,12,13,6,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Pencil Urchin,Invertebrate,73,76,85,85,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Tripneustes,Invertebrate,60,46,50,14,"","",false,""
007eefec-06ec-4592-bb56-378734ecaabc,42aa4051-57a5-4048-9083-1c2491598b2d,155.54.43.0W.19.25.25.0N,Honaunau/Two Step,"19.423611, -155.911944",155,54,43.0,W,19,25,25.0,N,United States of America,"Hawaii, Hawaii",Kailua-Kona,Indo-Pacific,2008,06-September-08,3.3,Edible Sea Cucumber,Invertebrate,"","","","","","",false,""
